"","date","count","positive","concentration","substitution","low_7_a","med_7_a","upr_7_a"
"298","2023/1/25",0,0,NA,NA,3.44432694579868,3.57850202797593,3.7000489596634
"299","2023/1/26",0,0,NA,NA,3.42809886442065,3.5643522037012,3.68622076016994
"300","2023/1/27",3,1,3.906091581,3.101343863,3.41516503419355,3.55080381541558,3.67343773665092
"301","2023/1/28",0,0,NA,NA,3.40042574034232,3.53915489489973,3.65936964863267
"302","2023/1/29",3,1,3.667708006,3.021882672,3.38873632005888,3.52880135197494,3.64828468973005
"303","2023/1/30",0,0,NA,NA,3.37913599703839,3.51902947419103,3.63812930992997
"304","2023/1/31",3,0,NA,2.698970004,3.37093860037647,3.51157274348696,3.6303773459545
"305","2023/2/1",0,0,NA,NA,3.36445986817433,3.50427346830912,3.62456894123745
"306","2023/2/2",3,0,NA,2.698970004,3.35864444921121,3.49835880165996,3.62054929026658
"307","2023/2/3",0,0,NA,NA,3.35553959667144,3.49324736365162,3.61584112367108
"308","2023/2/4",0,0,NA,NA,3.35135491240967,3.48990407003598,3.61027647511577
"309","2023/2/5",3,2,4.2828756,3.754907068,3.34808264790191,3.48606415387142,3.6055128528387
"310","2023/2/6",0,0,NA,NA,3.34334396470657,3.48282546751527,3.60474348426328
"311","2023/2/7",3,0,NA,2.698970004,3.340526284159,3.48018554664476,3.60321843161101
"312","2023/2/8",0,0,NA,NA,3.33886767981902,3.47672273585554,3.6001140927271
"313","2023/2/9",3,2,3.751476473,3.400640984,3.33634941439084,3.47318176427659,3.59702376143191
"314","2023/2/10",0,0,NA,NA,3.33335610109315,3.47076363408696,3.59694505903641
"315","2023/2/11",3,2,3.976373005,3.550572005,3.33033862326601,3.46769293684696,3.59335865619598
"316","2023/2/12",0,0,NA,NA,3.32606105709621,3.46480301071212,3.59238940399473
"317","2023/2/13",0,0,NA,NA,3.32483632802586,3.46151147121387,3.5899047189047
"318","2023/2/14",3,0,NA,2.698970004,3.31932583812289,3.4586955242223,3.58701426411559
"319","2023/2/15",0,0,NA,NA,3.31641539087848,3.45692108027149,3.58412824556136
"320","2023/2/16",3,1,3.661113678,3.019684562,3.31495082593178,3.45473303033978,3.58366795410671
"321","2023/2/17",0,0,NA,NA,3.31335387987306,3.45415386076179,3.58109364801537
"322","2023/2/18",0,0,NA,NA,3.31214154060966,3.4537889811983,3.5818259296045
"323","2023/2/19",3,0,NA,2.698970004,3.31000596149413,3.45305260358636,3.58274346309981
"324","2023/2/20",0,0,NA,NA,3.30892518291673,3.45248431820499,3.5832550237082
"325","2023/2/21",3,1,3.746481009,3.048140339,3.30657506984589,3.45265062565341,3.58349606975585
"326","2023/2/22",0,0,NA,NA,3.30896067409744,3.45348477107243,3.58592612060665
"327","2023/2/23",3,0,NA,2.698970004,3.30710591252834,3.45458748437797,3.58809088577295
"328","2023/2/24",0,0,NA,NA,3.30695840684749,3.45612239701386,3.59171574342039
"329","2023/2/25",0,0,NA,NA,3.30824068509364,3.45881083799398,3.59422693280638
"330","2023/2/26",3,1,4.025345539,3.141095182,3.31179395302499,3.46075655155833,3.59672108935949
"331","2023/2/27",0,0,NA,NA,3.31384983972368,3.46313198078836,3.60136635275322
"332","2023/2/28",0,0,NA,NA,3.31792137544444,3.46499107800183,3.60358159155767
"333","2023/3/1",0,0,NA,NA,3.32000984377257,3.46809100792111,3.60575625711772
"334","2023/3/2",3,1,3.767504708,3.055148239,3.32383816136431,3.46960473307769,3.60650743190236
"335","2023/3/3",0,0,NA,NA,3.32617525099897,3.47169918174325,3.60836759260037
"336","2023/3/4",0,0,NA,NA,3.32925888027649,3.47316976204011,3.61091095421084
"337","2023/3/5",3,0,NA,2.698970004,3.33139812322738,3.47574067053097,3.61153640105448
"338","2023/3/6",0,0,NA,NA,3.33368537881317,3.47743482683106,3.61316609178238
"339","2023/3/7",3,2,3.970190723,3.546450484,3.33519312657632,3.47987928823889,3.61165308424564
"340","2023/3/8",0,0,NA,NA,3.33581265367531,3.48018246455816,3.61355189800082
"341","2023/3/9",3,1,3.665800109,3.021246706,3.33577660252196,3.48001146009252,3.61283344859
"342","2023/3/10",0,0,NA,NA,3.33631002858219,3.48026642135418,3.61448809103911
"343","2023/3/11",0,0,NA,NA,3.33510385950214,3.47970654702085,3.61514845511371
"344","2023/3/12",3,0,NA,2.698970004,3.33185307256741,3.47789439431664,3.61536918447059
"345","2023/3/13",0,0,NA,NA,3.32810782243619,3.47687629829931,3.6151520588299
"346","2023/3/14",3,2,3.77293558,3.414947055,3.32756507720049,3.47506242496394,3.61476026858925
"347","2023/3/15",0,0,NA,NA,3.32637968765931,3.4721655861402,3.61374601416566
"348","2023/3/16",3,1,3.480405884,2.959448631,3.32454475195718,3.46865573911084,3.60831547610197
"349","2023/3/17",0,0,NA,NA,3.3209100058486,3.46415277112301,3.60375901264096
"350","2023/3/18",0,0,NA,NA,3.31318237843963,3.45949141265564,3.60093282386053
"351","2023/3/19",3,1,4.733176429,3.377038812,3.30463625710395,3.45389667302321,3.59725585204699
"352","2023/3/20",0,0,NA,NA,3.29920211973007,3.44855460595294,3.59033137591586
"353","2023/3/21",0,0,NA,NA,3.29301129540514,3.44111514944957,3.58246730989393
"354","2023/3/22",0,0,NA,NA,3.28174968954019,3.43465533098721,3.57558594008993
"355","2023/3/23",3,0,NA,2.698970004,3.27471501231651,3.42720387989256,3.56742315100652
"356","2023/3/24",0,0,NA,NA,3.26682546702444,3.41945211376778,3.56096636939269
"357","2023/3/25",0,0,NA,NA,3.25826689661843,3.41167756499474,3.55471342798507
"358","2023/3/26",3,1,4.458539062,3.285493023,3.24889335051059,3.40411167128957,3.54737522407704
"359","2023/3/27",0,0,NA,NA,3.23945141045483,3.39566566427803,3.53987790573595
"360","2023/3/28",3,0,NA,2.698970004,3.22829972483251,3.38687881426681,3.53122004996778
"361","2023/3/29",0,0,NA,NA,3.21661869541879,3.37871144220365,3.52100720538358
"362","2023/3/30",3,1,3.754719197,3.050886402,3.20440583792232,3.37009727023494,3.51491945253326
"363","2023/3/31",0,0,NA,NA,3.19241732048765,3.36142793188497,3.50742731115396
"364","2023/4/1",0,0,NA,NA,3.18196789481464,3.35297392802697,3.49870215567605
"365","2023/4/2",3,0,NA,2.698970004,3.1715195127319,3.34288629560174,3.49082806454146
"366","2023/4/3",0,0,NA,NA,3.15812860935434,3.33377763198307,3.48262041923479
"367","2023/4/4",3,1,3.891258369,3.096399459,3.14334065989921,3.32454314839728,3.47619201808185
"368","2023/4/5",0,0,NA,NA,3.13290656899081,3.31464526607343,3.46860240030512
"369","2023/4/6",3,0,NA,2.698970004,3.12077275541993,3.30396331140388,3.46031745307847
"370","2023/4/7",0,0,NA,NA,3.10666824997308,3.29300833330604,3.45236093823565
"371","2023/4/8",0,0,NA,NA,3.09252623751228,3.28224877517075,3.44351504965102
"372","2023/4/9",3,1,3.639974809,3.012638273,3.07958930274424,3.27049661016756,3.4374168535508
"373","2023/4/10",0,0,NA,NA,3.06647127152627,3.26042119669918,3.42658958632392
"374","2023/4/11",3,0,NA,2.698970004,3.05214657625486,3.25026813029176,3.41776432341536
"375","2023/4/12",0,0,NA,NA,3.03606137579809,3.23903702862511,3.40888820475678
"376","2023/4/13",3,0,NA,2.698970004,3.02313916478957,3.22832300531113,3.40156057600188
"377","2023/4/14",0,0,NA,NA,3.0090561498636,3.21791917361194,3.39501248860516
"378","2023/4/15",0,0,NA,NA,2.99577361606241,3.208689564709,3.38911601299895
"379","2023/4/16",3,0,NA,2.698970004,2.98032759819533,3.19941047632561,3.37989031124974
"380","2023/4/17",0,0,NA,NA,2.96601842974881,3.19090162896423,3.37293542468608
"381","2023/4/18",2,0,NA,2.698970004,2.95577398409269,3.18167729462743,3.36545464482202
"382","2023/4/19",1,0,NA,2.698970004,2.9460952609401,3.17307208972611,3.36287724578959
"383","2023/4/20",0,0,NA,NA,2.93643624474571,3.16463921521875,3.35584950608418
"384","2023/4/21",0,0,NA,NA,2.92871244747919,3.15571527380661,3.35056734020401
"385","2023/4/22",0,0,NA,NA,2.91952128832865,3.1483660946988,3.34507597197044
"386","2023/4/23",0,0,NA,NA,2.90907068012775,3.14207153914167,3.33818018879909
"387","2023/4/24",0,0,NA,NA,2.89953272082009,3.13598776839681,3.33427080796398
"388","2023/4/25",3,0,NA,2.698970004,2.88880072216854,3.1307657399125,3.32745577087362
"389","2023/4/26",0,0,NA,NA,2.87831966883322,3.12396109676921,3.32418995173447
"390","2023/4/27",3,0,NA,2.698970004,2.87208424999283,3.1200695387604,3.32176551846475
"391","2023/4/28",0,0,NA,NA,2.86432996077811,3.11588425898377,3.31656084642094
"392","2023/4/29",0,0,NA,NA,2.8590816965453,3.1112178359051,3.31141380212982
"393","2023/4/30",3,0,NA,2.698970004,2.85434495073954,3.10780460099138,3.30734166601544
"394","2023/5/1",0,0,NA,NA,2.8480977736471,3.1042426199968,3.30614628005851
"395","2023/5/2",3,0,NA,2.698970004,2.84394642927298,3.1018313342659,3.30527703763964
"396","2023/5/3",0,0,NA,NA,2.84139393386181,3.09981143374772,3.30183386119053
"397","2023/5/4",3,0,NA,2.698970004,2.83504334135289,3.0982890692239,3.30007769865266
"398","2023/5/5",0,0,NA,NA,2.83561613822722,3.09756182706456,3.29973875344966
"399","2023/5/6",0,0,NA,NA,2.83461109672636,3.09527577726463,3.29828502442222
"400","2023/5/7",3,0,NA,2.698970004,2.83359343381173,3.0927417205939,3.29888769795244
"401","2023/5/8",0,0,NA,NA,2.82960428577579,3.09339363373225,3.29486416778613
"402","2023/5/9",3,0,NA,2.698970004,2.83098537563038,3.09288155700923,3.29416949534856
"403","2023/5/10",0,0,NA,NA,2.82787682482219,3.09297560121799,3.29478412540989
"404","2023/5/11",3,0,NA,2.698970004,2.82786164513546,3.09299978078074,3.29343877196011
"405","2023/5/12",0,0,NA,NA,2.82787326011964,3.09288507852327,3.29529204444809
"406","2023/5/13",0,0,NA,NA,2.82719140036588,3.09416045302958,3.2968524765963
"407","2023/5/14",0,0,NA,NA,2.83017260859965,3.09491199116923,3.29934667992079
"408","2023/5/15",0,0,NA,NA,2.82790314477041,3.0950146338777,3.30153729066072
"409","2023/5/16",3,0,NA,2.698970004,2.82389500489827,3.09533857865473,3.30165978859385
"410","2023/5/17",0,0,NA,NA,2.82673983016235,3.09640090234044,3.30421983477047
"411","2023/5/18",2,0,NA,2.698970004,2.82259548709141,3.09701023723621,3.31127481462525
"412","2023/5/19",0,0,NA,NA,2.81937971010732,3.09711841884943,3.31618959789052
"413","2023/5/20",0,0,NA,NA,2.81360067752676,3.09698598711339,3.32085845384439
"414","2023/5/21",3,0,NA,2.698970004,2.80892715017056,3.09770522276236,3.32512494771536
"415","2023/5/22",0,0,NA,NA,2.80427163610152,3.09782310963024,3.32783961299155
"416","2023/5/23",3,1,3.608186907,3.002042305,2.79726018737159,3.09746787071123,3.33207645105508
"417","2023/5/24",0,0,NA,NA,2.78942961807126,3.09712907703291,3.33859359805506
"418","2023/5/25",3,0,NA,2.698970004,2.77460215419208,3.09794784026817,3.342815291134
"419","2023/5/26",0,0,NA,NA,2.75966294427913,3.0975055016434,3.34990202484255
"420","2023/5/27",0,0,NA,NA,2.74107772765551,3.09701860276185,3.36034793913389
"421","2023/5/28",2,0,NA,2.698970004,2.71801820809195,3.09628899515586,3.37115645066719
"422","2023/5/29",1,0,NA,2.698970004,2.69696700238425,3.09605195975053,3.38097193619302
"423","2023/5/30",2,0,NA,2.698970004,2.67458019474778,3.09497783312744,3.39510436872557
"424","2023/5/31",1,0,NA,2.698970004,2.65017188610346,3.09510145586803,3.41313810666615
"425","2023/6/1",3,0,NA,2.698970004,2.62134875344472,3.0928208697315,3.43164737299945
