"","date","count","positive","concentration","substitution","low_7_a","med_7_a","upr_7_a"
"361","2022/12/27",6,6,4.481601192,4.481601192,4.50126144785444,4.56537674464627,4.62945279074661
"362","2022/12/28",6,6,4.632027556,4.632027556,4.4884782013159,4.55295973359438,4.61624847703853
"363","2022/12/29",6,6,4.489255379,4.489255379,4.47591967112202,4.54112429051575,4.60449562045824
"364","2022/12/30",6,6,4.308528219,4.308528219,4.4645037274749,4.52973082651923,4.59219317771689
"365","2022/12/31",6,6,4.567519041,4.567519041,4.45232181406034,4.51797706068689,4.58065483643721
"366","2023/1/1",6,6,3.98552411,3.98552411,4.44168896033098,4.50716822494311,4.56993568890777
"367","2023/1/2",6,6,4.699099757,4.699099757,4.43108354563937,4.49687306500805,4.56000721068292
"368","2023/1/3",6,6,4.551187591,4.551187591,4.42184257593739,4.48694316731169,4.55088246573167
"369","2023/1/4",6,6,4.537856264,4.537856264,4.41043228861511,4.4769417350203,4.54050018471684
"370","2023/1/5",6,6,4.554971682,4.554971682,4.40112241824928,4.46672458424063,4.52946856574058
"371","2023/1/6",6,6,4.351622273,4.351622273,4.39217864133684,4.45597400691351,4.52097463131405
"372","2023/1/7",6,6,4.733473025,4.733473025,4.38172384254803,4.44514309492094,4.51168591454943
"373","2023/1/8",6,6,4.486592226,4.486592226,4.3706983424501,4.43401262183476,4.50023987276586
"374","2023/1/9",6,6,4.537439631,4.537439631,4.36056215621498,4.42253947832994,4.48826855711455
"375","2023/1/10",6,6,4.352839227,4.352839227,4.34878913819339,4.4105522523378,4.47613456326405
"376","2023/1/11",6,6,4.486921853,4.486921853,4.33691361168894,4.39838235517862,4.46336244450247
"377","2023/1/12",6,6,4.32159367,4.32159367,4.32485444518672,4.38643379397836,4.45043052908491
"378","2023/1/13",6,6,4.595215511,4.595215511,4.31191496175387,4.37382273217906,4.43745420038676
"379","2023/1/14",6,6,4.230112119,4.230112119,4.29966793517777,4.36152705012353,4.42444650443776
"380","2023/1/15",6,6,4.369370138,4.369370138,4.28647929208553,4.34925281499344,4.41225410587252
"381","2023/1/16",6,5,4.345949354,4.071452795,4.27581909730557,4.33757396066428,4.40126002194825
"382","2023/1/17",5,5,4.212497434,4.212497434,4.26571726846314,4.32636099290991,4.39088464660066
"383","2023/1/18",5,5,4.311845659,4.311845659,4.25429990205288,4.31663581987148,4.38041183606045
"384","2023/1/19",6,6,4.427662016,4.427662016,4.24496005716049,4.30739787809957,4.36996199782007
"385","2023/1/20",6,6,4.11542384,4.11542384,4.23539856281603,4.29808437160251,4.36077546404081
"386","2023/1/21",6,6,4.392075312,4.392075312,4.22764132765796,4.28946198601924,4.35240511210262
"387","2023/1/22",6,6,4.351141305,4.351141305,4.21898878405862,4.28184727715064,4.34525460485146
"388","2023/1/23",6,6,4.08692003,4.08692003,4.21163661716064,4.27483991668087,4.33857818973481
"389","2023/1/24",6,6,4.216735129,4.216735129,4.20544877310941,4.26857440489117,4.33257935231464
"390","2023/1/25",6,6,4.284570292,4.284570292,4.19878746557341,4.26268062427155,4.32739333427487
"391","2023/1/26",6,6,4.359162796,4.359162796,4.19338899942618,4.25738898500467,4.32112492674048
"392","2023/1/27",6,6,4.255682397,4.255682397,4.18804393800051,4.25209145190735,4.31627892219155
"393","2023/1/28",6,6,4.21912306,4.21912306,4.18372587890819,4.24728100002453,4.31136800090514
"394","2023/1/29",6,6,4.190025232,4.190025232,4.17877981372295,4.24270741041015,4.30749917200766
"395","2023/1/30",6,6,4.309630666,4.309630666,4.17457872206861,4.23849277558764,4.30351174760721
"396","2023/1/31",6,6,4.352321528,4.352321528,4.17074795587645,4.2339756971706,4.29883441556998
"397","2023/2/1",6,6,4.051164074,4.051164074,4.16639256264154,4.22976074782519,4.29460067107391
"398","2023/2/2",6,6,4.177241928,4.177241928,4.16227288118374,4.22507800693039,4.28847619062756
"399","2023/2/3",6,6,4.21337859,4.21337859,4.15737170456119,4.22050220700037,4.28459834077414
"400","2023/2/4",6,6,4.378868724,4.378868724,4.15285245137655,4.21546249254252,4.28027814638228
"401","2023/2/5",5,5,4.239074434,4.239074434,4.14754067600091,4.21039089138034,4.27477427029555
"402","2023/2/6",6,6,4.263232834,4.263232834,4.14149526307979,4.20471682246268,4.26880304580699
"403","2023/2/7",6,6,4.303588975,4.303588975,4.13489298397719,4.198442583723,4.26223713478277
"404","2023/2/8",6,6,4.263603016,4.263603016,4.12759679895815,4.19165314443548,4.25595981790772
