Collection_Date,site_name,Plant,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_UCI,PMMoV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight,RSV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight_UCI,bcov_recovery
2023/3/6,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",166725369.6,173615130.5,159840256.6,0,0,0,0.672
2023/3/8,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",415501288.9,431337122.8,399677859.1,0,0,0,1.175
2023/3/10,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",324821449.4,342247229.5,308411585.9,0,0,0,0.826
2023/3/13,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",695546976.8,716579909.5,674553498.8,0,0,0,1.678
2023/3/15,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",486442735.4,498939598.9,473812993.4,0,0,0,0.781
2023/3/17,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",214982509.4,222452279.4,207518644.1,0,0,0,1.194
2023/3/20,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",438866837.2,469292876.1,410396483.3,0,0,0,1.135
2023/3/22,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",521880617.4,536366798.6,506552007,0,0,0,2.126
2023/3/24,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",604504655.3,639796747.8,567564353,9731.527979,5608.789756,15063.30512,0.632
2023/3/27,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",432568797.5,449202818.3,417021859.9,0,0,0,1.118
2023/3/29,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",386568392.2,447435701.8,324211648.8,0,0,0,0.598
2023/3/31,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",229885241.5,245078158.3,214846531.9,0,0,0,1.148
2023/4/3,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",287058264.2,313308978.8,260016037.9,24809.02859,19112.9179,31538.66389,0.89
2023/4/5,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",271466462.5,293535912.6,247530685.6,13710.55448,4004.414604,23003.38084,0.869
2023/4/7,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",207502311.4,229899843.6,184151183.5,0,0,0,1.063
2023/4/10,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",365676251.6,414956575.3,314575883.5,14317.97671,9203.817626,21048.19341,0.712
2023/4/12,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",300454906.7,311016218,289901949.8,0,0,0,0.888
2023/4/14,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",244134206.3,311836780,181750789.1,4232.255555,2199.349407,7245.683572,0.363
2023/4/17,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",120587785,125255258.5,115923753.8,14129.02641,6183.305626,22326.0556,0.472
2023/4/19,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",549045909.6,583336523.8,514063656,0,0,0,0.804
2023/4/21,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",400702356.4,436432692.1,367590073.7,0,0,0,0.589
2023/4/24,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",609181616.5,719475851.1,498864444.7,0,0,0,0.952
2023/4/26,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",415955755.8,430409832.6,402452590.1,0,0,0,1.196
2023/4/28,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",405351216.4,418314896.6,392486642.4,0,0,0,1.023
2023/5/1,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",582769489.9,600180749.8,565831627.2,0,0,0,1.694
2023/5/3,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",216903489.7,227724579.8,206088141.9,0,0,0,0.897
2023/5/5,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",168023766.4,176556714.3,159496371,0,0,0,0.856
2023/5/8,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",498387700.8,543799429.2,449129000.6,24023.04264,16002.32915,34361.0601,1.241
2023/5/10,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",101222215.7,117014705.5,85600352.67,0,0,0,0.604
2023/5/12,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",269540500.4,300719717.2,234112709.8,0,0,0,0.693
2023/5/15,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",401892903.7,440618408.2,364693359.4,0,0,0,0.681
2023/5/17,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",222845058,232621301.1,213683131.6,0,0,0,1.089
2023/5/19,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",300548164.4,382231366.8,216638477.8,7009.509267,3531.237337,10675.61123,0.639
2023/5/22,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",241506325.7,264672191.7,216930313.8,0,0,0,0.555
2023/5/24,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",140502668.1,174779672.8,108115621.9,0,0,0,0.786
2023/5/26,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",787842248.9,920076949.6,667700703.9,22364.98563,17843.88883,29553.97952,0.695
2023/5/29,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",421376702.8,433665935.8,409099950.6,0,0,0,1.188
2023/5/31,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",207318891,219139966.3,195513257.4,0,0,0,0.887
2023/6/2,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",167531538,179632806.8,155345281,0,0,0,1.045
2023/6/5,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",477660461.3,543232485.1,416732679.5,0,0,0,0.805
2023/6/7,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",287411073.2,302009949.1,273122885.1,0,0,0,0.777
2023/6/9,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",234953414.5,247347525.6,226139543.7,0,0,0,0.489
2023/6/12,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",93243902.01,98994924.8,87495575.45,0,0,0,0.725
2023/6/14,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",179499511.7,191632209.6,167373231.8,0,0,0,0.957
2023/6/16,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",406677959.3,423401424.3,392185234.8,0,0,0,1.109
2023/6/19,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",347698848.3,356393565.9,339012886.1,0,0,0,1.065
2023/6/21,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",312477620.4,329934748.9,296259844.7,0,0,0,1.155
2023/6/23,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",308967735.1,318567159.2,299377342.2,0,0,0,0.855
2023/6/26,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",128642480.9,135684709.5,121606534.9,0,0,0,0.5
2023/6/28,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",409986577.5,423651383.9,396333404.3,0,0,0,0.733
2023/6/30,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",201439829,224597555.5,180892779.7,0,0,0,0.729
2023/7/3,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",129530651.4,135080870.1,123983823.6,0,0,0,0.551
2023/7/5,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",310110885.3,321327379,298902820.4,0,0,0,0.767
2023/7/7,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",378544801.3,388682575,368418089.3,0,0,0,0.919
2023/7/10,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",226665867.1,289159620.9,161253472.9,0,0,0,1.12
2023/7/12,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",90993476.64,97381228.5,84608228.28,0,0,0,0.82
2023/7/14,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",194085923.7,202233349.3,186061899.1,0,0,0,1.216
2023/7/17,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",118270858.7,123923792.6,112621320.7,0,0,0,1.093
2023/7/19,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",267028026.1,308044155.4,223940874.8,0,0,0,1.29
2023/7/21,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",292512825.7,301246510.7,283788031.3,0,0,0,2.009
2023/7/24,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",155115950.5,168316673.7,139882405.6,0,0,0,1.106
2023/7/26,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",398211670,464625651.1,340456327.5,34218.73568,24046.31667,45582.82298,1.221
2023/7/28,SJRA WWTF No.3,"Woodlands SJRA WWTF No. 3, TX",1095644174,1125580082,1065737642,0,0,0,1.225
2022/11/1,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1482533999,1563319378,1406908276,17129.65818,14325.76003,20277.91223,2.572
2022/11/3,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1050430491,1071753342,1029136175,6638.679826,3416.559113,10110.8209,1.416
2022/11/8,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",592748697.9,606903198.3,578610188.8,39926.21422,32482.85612,48260.31367,1.648
2022/11/10,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",540525444.9,559556703.9,521855920.8,28433.19751,23129.39609,34492.49268,2.845
2022/11/15,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",3793970684,4624428424,2974981330,82827.07252,66451.55889,98718.22245,0.885
2022/11/17,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",441516008.9,575380348.2,319606318.1,68121.03794,55184.54772,83593.77608,0.847
2022/11/22,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",364828280.1,375445057.6,354221060.9,20345.09407,14877.41231,25521.21841,0.656
2022/11/29,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",598292357,613478977.1,583122415.5,38588.75443,31537.09789,46709.54974,1.029
2022/12/1,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",805343199,879782214.8,736885138.2,44626.85643,37215.0988,52963.78155,1.686
2022/12/6,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",737864754.2,773110070.3,704450542.9,31057.96218,25152.5871,37822.95102,1.183
2022/12/8,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",277796438.9,287734082.4,267865790.3,29770.07249,24318.24324,35982.50343,1.459
2022/12/13,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",4033681175,4072916667,3994574032,32414.51203,26864.52412,38681.25431,1.534
2022/12/15,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",765872966.7,787601421.5,744169715.4,76192.63284,65310.77238,88221.77299,1.888
2022/12/20,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",556173228.1,573539813.5,539305709.1,66442.61985,57247.767,76574.15704,0.843
2022/12/22,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",938440685.2,957185084.8,919722274.8,57017.59297,46683.75583,67853.89343,1.466
2023/1/3,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",481274452.4,498956721.1,463624428.8,10114.2222,6422.584912,13756.71453,2.041
2023/1/5,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",386238733.9,403603659.8,369298044.9,38703.25618,32076.44489,46185.91401,0.897
2023/1/10,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",482715432.1,532589194.7,430442767.2,46743.41976,35377.78203,58946.26479,1.293
2023/1/12,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",574896754.4,590061330.3,559748857.1,31463.77326,25594.6065,38169.00148,0.796
2023/1/17,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",376757102.8,427440885.8,326963605.1,39164.71689,30535.68869,47061.66512,1.684
2023/1/19,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1411151641,1441481248,1383905229,17527.40885,13100.82822,22854.88914,1.371
2023/1/26,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",589625178.1,651938333.5,527300365.5,24781.12186,15969.488,33165.08757,0.816
2023/1/31,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",546767195.8,562160997.5,531389032.7,12225.02563,7221.674344,17485.58412,1.348
2023/2/2,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",467572811.3,493763978.3,439665527.3,30450.87329,23762.48228,37941.65219,1.22
2023/2/7,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",600346062.8,620537280,580174993.7,29346.23021,22794.74658,37047.73227,1.324
2023/2/9,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",414487533.8,427743698.1,402254626.8,6719.590777,4318.719543,9877.925552,0.803
2023/2/14,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",330870287.4,375034877.2,282257397.2,5582.41002,2879.106638,8916.595797,1.301
2023/2/16,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",278445623.6,288251956.8,268647932.7,12968.58942,9571.753421,17087.51301,2.789
2023/2/21,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",382362954.7,402529559.2,362160077.1,6426.038973,3690.12199,10264.1091,1.419
2023/2/23,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",460542170.2,473381635.9,447715250.7,7418.43217,4652.745608,10905.24014,1.962
2023/2/28,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",514521866.7,530134659.6,498921897.2,6061.903756,1825.079321,10378.09704,1.406
2023/3/2,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",579092191.5,653700703.4,496645409.1,36250.28061,29218.7604,44328.72811,0.994
2023/3/7,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",634691558.8,752041149.6,507015489.1,8807.049522,5607.318274,12946.53124,1.51
2023/3/9,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",617457875.1,643278423.2,593080594.2,10595.99299,6692.104173,14945.25921,1.293
2023/3/14,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",351144026,364110403.3,338187979.8,8732.324038,5491.87237,12836.6782,1.537
2023/3/16,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",604971110,654737865.4,556731770.8,8632.943365,5121.914546,12690.61124,0.939
2023/3/21,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",891290885.9,978419626.5,815633665.6,0,0,0,2.007
2023/3/23,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",896489285.9,997159129.2,802766365.8,6729.09899,3864.159377,10748.15351,1.023
2023/3/28,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",770603541.3,815960015.2,727433339.7,8815.850722,4433.63002,14081.28433,1.74
2023/3/30,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",324611589.8,339296777.2,311512028.8,6757.060041,1725.777985,11312.22774,0.915
2023/4/4,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",6450972888,6516963310,6385197727,0,0,0,1.734
2023/4/6,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",414924866.5,452872532.9,380631924.8,3051.823741,961.2068158,5224.771242,1.46
2023/4/11,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",737031297.2,768636480.5,707945362,3817.410786,2340.817396,5813.980214,1.628
2023/4/14,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",215461611.6,238601420.8,194054409.7,0,0,0,0.617
2023/4/18,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",473950571,499837427.4,448440379.6,0,0,0,0.863
2023/4/20,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",311002805.3,326138138,295500613.5,21123.50889,16368.18995,26497.61208,1.233
2023/4/25,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",853743373.3,966672247,751234072.7,0,0,0,0.934
2023/4/26,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",338129720.9,348519835.2,327748076.7,0,0,0,0.655
2023/5/3,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",557151824.9,579642254,535844677.8,0,0,0,1.227
2023/5/4,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",375847139.4,407346384.1,344426348,0,0,0,1.218
2023/5/9,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",931740078,1002321238,859532951.5,0,0,0,1.074
2023/5/16,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1369072315,1392006327,1344652580,0,0,0,1.277
2023/5/18,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",531996402.6,566943620.2,498371352.5,23728.23715,18280.81414,30163.64398,1.01
2023/5/23,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",509381303.6,555096535.6,463003656.7,0,0,0,1.103
2023/5/25,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",425501039.3,438558832.8,412456300.6,0,0,0,0.907
2023/5/30,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",645114586.1,668350369.7,617754693.4,0,0,0,1.027
2023/6/1,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",447833772.4,466587841.4,429103833.6,0,0,0,1.052
2023/6/6,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",363311742.4,376436009.1,350198527.5,0,0,0,1.622
2023/6/8,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",390524333.4,416137827.6,363766057.7,4056.399904,1710.297174,6412.276339,0.78
2023/6/13,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",389913862.2,417147122.9,363130227.1,0,0,0,1.591
2023/6/15,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",323361989.5,345998736.3,301402241.8,0,0,0,1.44
2023/6/20,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",749326434.9,765845219.8,732829187,0,0,0,2.039
2023/6/27,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",434577541,448422133.5,420124942.6,0,0,0,2.314
2023/6/29,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",360234276,372888760.9,347589193.8,0,0,0,2.364
2023/7/6,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1643086914,2018869792,1261068522,0,0,0,1.678
2023/7/11,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",281372331.9,298730875.6,263052804.1,7162.13055,4391.784568,10908.03884,1.397
2023/7/13,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",406772974.9,417819767.1,396024576.8,0,0,0,0.727
2023/7/18,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",399634946,491757461.4,272408180,0,0,0,0.904
2023/7/20,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",290838913.6,318394431.1,265250606.3,0,0,0,2.418
2023/7/25,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",1740013459,1948129719,1547570481,0,0,0,1.938
2023/7/27,[Fremont Basin] -  Raymond A. Boege Alvarado WWTP,"Fremont, CA",778538077.2,820184180.9,740169416.2,0,0,0,1.045
2022/8/15,South Columbus Water Resources Facility,"Columbus, GA",603682344.4,623209305.5,586533555,3829.692667,2118.90458,5629.708101,0.622
2022/8/17,South Columbus Water Resources Facility,"Columbus, GA",383991613.8,409829650.1,359395749.7,2346.683822,1233.260386,3748.278592,0.875
2022/8/19,South Columbus Water Resources Facility,"Columbus, GA",527097119.1,536768423.1,517439333.9,9689.560353,6712.695507,12735.40417,0.902
2022/8/22,South Columbus Water Resources Facility,"Columbus, GA",250030581,265198776.8,234862385.3,4188.379205,2187.155963,6409.785933,0.711
2022/8/24,South Columbus Water Resources Facility,"Columbus, GA",59542811.8,63180896.55,55906563.89,9104.438053,6951.437903,11662.38785,0.189
2022/8/26,South Columbus Water Resources Facility,"Columbus, GA",261844487.4,283398161.2,239675991.2,5243.602603,3051.762473,7333.932589,0.728
2022/8/29,South Columbus Water Resources Facility,"Columbus, GA",253225559,264634053.4,242016627.5,1941.974755,650.6365196,3324.689632,0.765
2022/8/31,South Columbus Water Resources Facility,"Columbus, GA",669664657,680136832.1,659210012.9,3814.649028,2614.917052,5335.328589,1.222
2022/9/2,South Columbus Water Resources Facility,"Columbus, GA",587858289.4,600235093.3,574654004,13141.86458,10592.71173,16070.56882,1.244
2022/9/7,South Columbus Water Resources Facility,"Columbus, GA",541040528.6,589736854.4,492055578.4,6273.870779,4300.693522,8774.909161,1.694
2022/9/9,South Columbus Water Resources Facility,"Columbus, GA",266324638.9,280483323.4,250658919.9,2756.090593,1432.237755,4718.479253,1.091
2022/9/12,South Columbus Water Resources Facility,"Columbus, GA",269251885.1,278408798.3,260064758,2418.037819,1256.565994,4139.719021,0.689
2022/9/14,South Columbus Water Resources Facility,"Columbus, GA",414904547.8,426669142,403692220.1,11735.13731,8869.965871,15159.53011,0.787
2022/9/16,South Columbus Water Resources Facility,"Columbus, GA",336450224.2,363091997.7,309894621.3,2882.992404,1655.546909,4604.904082,0.994
2022/9/19,South Columbus Water Resources Facility,"Columbus, GA",309649152.1,316600411.3,302705753,1506.484137,782.8649949,2579.123799,1.076
2022/9/21,South Columbus Water Resources Facility,"Columbus, GA",83491485.42,87682866.54,79302193.4,14600.85726,10628.10715,18432.71319,0.582
2022/9/26,South Columbus Water Resources Facility,"Columbus, GA",318227299.4,341274592.4,298646803.2,6965.676399,3244.033415,10106.92174,1.009
2022/9/28,South Columbus Water Resources Facility,"Columbus, GA",95276476.9,100709764.9,89686692.33,8379.22337,5560.859044,11836.57983,0.626
2022/9/30,South Columbus Water Resources Facility,"Columbus, GA",712523476.7,731348445.1,693612048.2,6024.847609,2702.973346,9215.501343,1.163
2022/10/3,South Columbus Water Resources Facility,"Columbus, GA",241773835.6,249130826.4,233727999.9,2207.199464,727.0191301,3884.194133,1.016
2022/10/5,South Columbus Water Resources Facility,"Columbus, GA",495370737.7,505719706.2,485035400.4,17265.97945,14104.02755,20869.06831,1.968
2022/10/7,South Columbus Water Resources Facility,"Columbus, GA",295590369.9,303298943.8,287889319.8,6149.201023,4314.639033,8442.291925,1.09
2022/10/10,South Columbus Water Resources Facility,"Columbus, GA",410341668.4,419067682.6,401627175.9,6774.041527,4635.949302,8925.509872,0.795
