"","time","incidence_2","wastewater","measured_ww","logWW","ND","ND_2","low_3_a","med_3_a","upr_3_a","error"
"1113",130,2.958097565,117.0869992,2.210461829,2.068508676,0,0,0.882694085888298,1.90893621539202,2.58226209887828,0.159572460607977
"1123",131,3.351612425,132.4185158,1.87827816,2.121948716,0,0,0.565843664571216,1.74211108337497,2.50494468567752,0.379837632625029
"1133",132,3.797412577,149.8703792,2.448863988,2.175715806,1,0,0.253356144265348,1.57379175231871,2.43104222067006,0.601924053681294
"1143",133,4.302426902,169.6968559,2.558513599,2.229673796,0,0,-0.130109383623089,1.38032739352769,2.33275975406654,0.849346402472309
"1153",134,4.874497355,192.1947179,1.993676351,2.283741448,0,2,1.69847255692545,2.40227443781157,2.90449659994358,0.118532989811569
"1163",135,5.522497831,217.7058778,2.381459738,2.337870155,0,0,1.38517864383236,2.20800944322853,2.78300150188192,0.129860711771467
"1173",136,6.256468078,246.6213214,2.454101853,2.39203062,0,0,1.06488410046784,2.01665916291233,2.65547178335232,0.375371457087665
"1183",137,7.087007724,279.386186,2.241913021,2.446204929,0,2,1.82623458059295,2.50418849844763,2.9764395538508,0.0579835694476305
"1193",138,8.028466738,316.4921162,2.422094001,2.500362896,0,0,1.56647871353378,2.28697947661088,2.81386149159907,0.213383419389119
"1203",139,9.094550392,358.5303097,3.126682932,2.554525876,0,2,1.98550087493208,2.56975853819696,3.01916167644285,0.0152326621969605
