date,T_low,T_med,T_upper,R_low,R_med,R_upper
2022/12/9,0.941858712,1.05165982,1.168474874,0.904390298,1.050922985,1.21419043
2022/12/10,0.939431741,1.049603156,1.166122871,0.901476413,1.048848079,1.212010934
2022/12/11,0.937085352,1.047647589,1.164115285,0.899610899,1.046896087,1.211129891
2022/12/12,0.934296035,1.045665233,1.162244178,0.896960763,1.045277576,1.21010387
2022/12/13,0.932238793,1.043956608,1.161622183,0.894966089,1.043912252,1.209434071
2022/12/14,0.931366896,1.04288616,1.161293574,0.893542997,1.043101438,1.209148558
2022/12/15,0.930801272,1.04220667,1.162015655,0.892820493,1.042687806,1.210217511
2022/12/16,0.930213094,1.041924638,1.162430504,0.892609465,1.04253694,1.210110568
2022/12/17,0.930480371,1.041997188,1.162961538,0.893217425,1.042651631,1.210845344
2022/12/18,0.931895506,1.042448815,1.163618459,0.895059798,1.04317688,1.211719269
2022/12/19,0.935122869,1.043134823,1.16541388,0.897499245,1.044489009,1.213428096
2022/12/20,0.938106248,1.043788784,1.168328257,0.90070466,1.045545665,1.21496066
2022/12/21,0.940713901,1.044416223,1.170493468,0.903565531,1.046120912,1.21507722
2022/12/22,0.942189348,1.044255008,1.171313689,0.90634426,1.04634788,1.214766749
2022/12/23,0.942468065,1.043406915,1.171633541,0.907213454,1.045134515,1.212885298
2022/12/24,0.941753233,1.041152657,1.17011933,0.907061679,1.042886122,1.210286684
2022/12/25,0.938932746,1.037737578,1.167495052,0.904631565,1.039251121,1.206898534
2022/12/26,0.935174198,1.03336085,1.163470496,0.900481005,1.034108155,1.201279868
2022/12/27,0.929512497,1.02767444,1.157329746,0.894599301,1.027785144,1.193908018
2022/12/28,0.923274224,1.020986073,1.150502332,0.886791341,1.020249647,1.18599254
2022/12/29,0.916010359,1.013318053,1.140370801,0.878166448,1.011123612,1.176783739
2022/12/30,0.907533257,1.004850763,1.129893131,0.868643539,1.000795265,1.165500593
2022/12/31,0.897984901,0.995814473,1.118623628,0.857194823,0.989203747,1.152018393
2023/1/1,0.887023644,0.985736747,1.106077713,0.844036807,0.976763094,1.137153482
2023/1/2,0.874765239,0.974466135,1.092247098,0.83033481,0.96273117,1.121768583
2023/1/3,0.861727166,0.962427499,1.077632596,0.815284613,0.947697396,1.10480863
2023/1/4,0.848046547,0.949757185,1.061931133,0.79905439,0.931732956,1.085965568
2023/1/5,0.833821203,0.936700757,1.045877213,0.78303687,0.915035891,1.065536189
2023/1/6,0.820466714,0.923834141,1.030061807,0.76736975,0.898807716,1.044404524
2023/1/7,0.807814872,0.911949707,1.014909143,0.752805042,0.883076108,1.025060439
2023/1/8,0.795809825,0.900628638,1.000648573,0.73987659,0.86810743,1.006245777
2023/1/9,0.78533681,0.890048272,0.987504889,0.727055673,0.854072135,0.988231178
2023/1/10,0.775255668,0.880226445,0.976262295,0.715361903,0.840752689,0.971613252
2023/1/11,0.767083018,0.871814377,0.966679464,0.7052809,0.829452171,0.957229102
2023/1/12,0.761836562,0.865067766,0.95840181,0.697490911,0.819969674,0.945408872
2023/1/13,0.758216118,0.859842055,0.952113789,0.692268369,0.812617788,0.93622765
2023/1/14,0.757054517,0.856029926,0.947033981,0.689895272,0.807342449,0.929089627
2023/1/15,0.757250071,0.853550468,0.943310342,0.689619392,0.804489893,0.925138608
2023/1/16,0.758699979,0.852420891,0.941382419,0.691758813,0.803666716,0.924901363
2023/1/17,0.76075398,0.85242331,0.940995146,0.694335855,0.804354468,0.926221107
2023/1/18,0.762485268,0.853189941,0.942056102,0.696734138,0.805377084,0.92926625
2023/1/19,0.76514135,0.854493492,0.944780689,0.69854624,0.806186563,0.932833459
2023/1/20,0.767288119,0.856187328,0.948713467,0.699699097,0.806087322,0.935049405
2023/1/21,0.769361378,0.857690763,0.953590664,0.699287309,0.80519488,0.935498107
2023/1/22,0.77068163,0.858677908,0.958335788,0.697445244,0.803012845,0.934892677
2023/1/23,0.770734764,0.859789372,0.961933105,0.694604599,0.79959347,0.931414167
2023/1/24,0.769629217,0.859991827,0.963952229,0.690001144,0.794699001,0.926013901
2023/1/25,0.767102681,0.859375067,0.964014066,0.683619319,0.788233936,0.918153409
2023/1/26,0.763033368,0.857794493,0.962144608,0.676345533,0.780541323,0.907429614
2023/1/27,0.757646252,0.85458561,0.958437077,0.668130248,0.771996121,0.895540284
2023/1/28,0.751154531,0.850529067,0.954076524,0.658821843,0.762557274,0.882144916
2023/1/29,0.743115982,0.845696854,0.947829646,0.649080352,0.752885348,0.870063246
2023/1/30,0.734544403,0.840479049,0.941742553,0.638956962,0.743583202,0.858408369
2023/1/31,0.725894151,0.835514427,0.936100097,0.629966421,0.73548725,0.848127782
2023/2/1,0.718202605,0.830847999,0.930438106,0.621980255,0.728759976,0.840559669
2023/2/2,0.711433546,0.826931254,0.926202539,0.615624204,0.723956888,0.834997209
2023/2/3,0.705784588,0.823917564,0.923179924,0.612310455,0.720986199,0.83154359
2023/2/4,0.701234257,0.821952127,0.921898359,0.610344039,0.720283303,0.830517882
2023/2/5,0.698449787,0.821223658,0.921728416,0.611277523,0.721733478,0.832590046
2023/2/6,0.696148259,0.821377371,0.922843517,0.614932716,0.725266408,0.83700828
2023/2/7,0.695325334,0.822636243,0.92477009,0.620624317,0.731129615,0.843466311
2023/2/8,0.695200418,0.824561524,0.928140434,0.629391114,0.739377314,0.85277211
2023/2/9,0.696159431,0.827132329,0.93208171,0.639205359,0.749040078,0.864323072
2023/2/10,0.697373373,0.830009594,0.935915466,0.649926293,0.759623689,0.877085512
2023/2/11,0.698264708,0.833014294,0.94023065,0.66109692,0.770795686,0.890689169
2023/2/12,0.70014734,0.836250264,0.944506962,0.672682746,0.782529655,0.904592594
2023/2/13,0.702682905,0.83967521,0.948982185,0.683430559,0.794337022,0.918984363
2023/2/14,0.705629811,0.843272894,0.953668988,0.693791247,0.805693827,0.932531285
2023/2/15,0.708013303,0.847134516,0.958073825,0.703514768,0.816255932,0.944876017
2023/2/16,0.710752212,0.851072851,0.963315692,0.712554643,0.826214269,0.956234108
2023/2/17,0.71291073,0.855266749,0.967842195,0.720238331,0.835403952,0.966359832
2023/2/18,0.716313524,0.859756919,0.972724133,0.727919039,0.844433595,0.975998458
2023/2/19,0.720297182,0.864800596,0.978598865,0.736177174,0.854070224,0.986826557
2023/2/20,0.725077403,0.870702095,0.985362475,0.744565799,0.864358603,0.999299792
2023/2/21,0.731914568,0.876919429,0.992769132,0.754065852,0.875547336,1.012997505
2023/2/22,0.740095073,0.883938063,1.001597013,0.764706199,0.887546957,1.026795824
2023/2/23,0.748614362,0.892110451,1.010716732,0.775972911,0.900046905,1.041203346
2023/2/24,0.75776555,0.900816822,1.020621315,0.78765948,0.91283389,1.055081509
