date,T_low,T_med,T_upper,R_low,R_med,R_upper
2023/1/15,0.676335805,0.850594049,1.086118165,0.593538487,0.808306243,1.135194105
2023/1/16,0.662316731,0.839191006,1.062970089,0.574355077,0.786758967,1.09353895
2023/1/17,0.647232497,0.827956666,1.04236993,0.554989818,0.766336331,1.057019809
2023/1/18,0.63318199,0.817454512,1.024062543,0.535961824,0.747005849,1.024654051
2023/1/19,0.619867915,0.807962293,1.00853576,0.51777374,0.728879146,0.995447002
2023/1/20,0.608043716,0.79905199,0.994943145,0.500370048,0.712053376,0.968127926
2023/1/21,0.596661608,0.790810847,0.982217874,0.484826557,0.696507327,0.945113238
2023/1/22,0.587123265,0.783338487,0.971446309,0.470525471,0.681415184,0.922345933
2023/1/23,0.578325421,0.776418598,0.962147386,0.4571555,0.667382525,0.902851854
2023/1/24,0.57030431,0.770348466,0.953273278,0.444691667,0.65438268,0.885513684
2023/1/25,0.563667297,0.76484794,0.945698293,0.433803017,0.642412694,0.869845939
2023/1/26,0.559067581,0.760173925,0.938700277,0.423987361,0.631820427,0.855546653
2023/1/27,0.555448891,0.756195996,0.933235481,0.416355266,0.62243623,0.844214105
2023/1/28,0.553186406,0.753308358,0.928517187,0.410906656,0.614537601,0.83413524
2023/1/29,0.552496887,0.751560685,0.925504506,0.406772499,0.608405239,0.824873249
2023/1/30,0.552342196,0.750836266,0.923223592,0.40463354,0.604053738,0.818647397
2023/1/31,0.554644687,0.751182081,0.923064476,0.403935714,0.601720534,0.814262175
2023/2/1,0.558457244,0.752896299,0.924121151,0.404827184,0.600914112,0.812925086
2023/2/2,0.562819747,0.755374076,0.926270895,0.406550118,0.601394288,0.812510425
2023/2/3,0.567794786,0.758532641,0.929257832,0.408762317,0.602737473,0.814572154
2023/2/4,0.572757599,0.762909092,0.933581986,0.412178813,0.605047726,0.818575994
2023/2/5,0.578398921,0.767639053,0.938986784,0.415849719,0.608271552,0.823489611
2023/2/6,0.583850958,0.773109014,0.945296326,0.419686561,0.612269207,0.829039081
2023/2/7,0.589444639,0.779040104,0.951771832,0.423687613,0.616510434,0.834577908
2023/2/8,0.594554434,0.785151937,0.960045178,0.426895726,0.621218573,0.841805477
2023/2/9,0.600075373,0.79161174,0.968371232,0.431120955,0.626327108,0.847801441
2023/2/10,0.60624576,0.798363639,0.976572904,0.43456008,0.631935953,0.855017172
2023/2/11,0.612640354,0.805526169,0.984868969,0.438424102,0.638067471,0.863325154
2023/2/12,0.619120587,0.813205797,0.994333384,0.442818224,0.645198845,0.871799574
2023/2/13,0.626962682,0.821519849,1.004225917,0.448658399,0.653141531,0.882341787
2023/2/14,0.635500615,0.829925281,1.015662642,0.454944532,0.662192216,0.894776986
2023/2/15,0.645976789,0.839333302,1.028229606,0.463476045,0.672332622,0.909161838
2023/2/16,0.655618306,0.8488868,1.040983574,0.470740477,0.683334853,0.923948352
2023/2/17,0.665453556,0.858731055,1.055172231,0.47996696,0.69478141,0.939842243
2023/2/18,0.676072426,0.868823111,1.068845379,0.489735221,0.70718752,0.956578109
2023/2/19,0.686743147,0.879210271,1.083464139,0.500882631,0.720537711,0.9738059
2023/2/20,0.6983378,0.889628851,1.097313011,0.512682275,0.73478865,0.994982171
2023/2/21,0.709831578,0.900486,1.112458644,0.525832698,0.750155063,1.017102685
2023/2/22,0.721562183,0.911405688,1.127375711,0.539598549,0.766558143,1.043017401
2023/2/23,0.733865726,0.92258408,1.144981664,0.555502665,0.784499976,1.071928912
2023/2/24,0.746844783,0.934314293,1.16356585,0.574227201,0.804709942,1.104478457
2023/2/25,0.760984467,0.946723729,1.184950262,0.594180074,0.826474675,1.143276136
2023/2/26,0.775136284,0.959695325,1.207693205,0.616631511,0.850188663,1.186757206
2023/2/27,0.789316129,0.973086738,1.23256255,0.640108173,0.875995996,1.236076216
2023/2/28,0.803947801,0.987014101,1.26074716,0.664391069,0.903019076,1.28968398
2023/3/1,0.818316847,1.001746545,1.290141295,0.687625741,0.931098407,1.351318695
2023/3/2,0.830816364,1.016305301,1.323850742,0.709507198,0.960807343,1.418067833
2023/3/3,0.841979929,1.030274992,1.356491808,0.729167714,0.989978828,1.487872863
2023/3/4,0.851300506,1.043050428,1.387424317,0.745839197,1.017569551,1.560029097
2023/3/5,0.858447938,1.054012492,1.416439687,0.75910745,1.0415872,1.622424409
2023/3/6,0.863102813,1.062405023,1.439774535,0.769896001,1.061723218,1.676313115
2023/3/7,0.865966457,1.067288286,1.45473757,0.778005792,1.075713511,1.712983197
2023/3/8,0.866581179,1.069021548,1.462847804,0.782795278,1.083830896,1.736170909
2023/3/9,0.865254144,1.067981911,1.464065725,0.785323225,1.086989836,1.743728677
2023/3/10,0.862350671,1.064591366,1.457208993,0.784581495,1.083975481,1.735560095
2023/3/11,0.857234219,1.058295622,1.441948192,0.782217122,1.076539171,1.714718908
2023/3/12,0.85063459,1.049372101,1.422403535,0.777201094,1.063818642,1.672258409
2023/3/13,0.841220333,1.037851135,1.394106758,0.769362859,1.046906673,1.621679281
2023/3/14,0.829850968,1.023827391,1.3593172,0.757416485,1.024947861,1.559295198
2023/3/15,0.81591464,1.007557069,1.322512266,0.741689953,0.99879421,1.487486637
2023/3/16,0.799466501,0.989872056,1.282474034,0.721947015,0.969269073,1.413513588
2023/3/17,0.780331633,0.971125196,1.242255859,0.699037256,0.938507087,1.340972047
2023/3/18,0.75898584,0.951767618,1.202922491,0.672208218,0.907762878,1.272475354
2023/3/19,0.736330333,0.932860183,1.167028237,0.642855021,0.87837253,1.210335492
