date,T_low,T_med,T_upper,R_low,R_med,R_upper
2023/1/21,0.588688349,0.851755927,0.940084884,0.59490988,0.766319773,0.876455367
2023/1/22,0.590361217,0.851510858,0.940015958,0.594407415,0.76583668,0.875888898
2023/1/23,0.59332818,0.851743795,0.940120878,0.595786756,0.766078411,0.875360386
2023/1/24,0.598106995,0.85220178,0.940471739,0.598086223,0.766804689,0.875602362
2023/1/25,0.603949667,0.853210734,0.941051723,0.602037521,0.768040483,0.876011425
2023/1/26,0.610902841,0.854454821,0.941989199,0.60648697,0.769734554,0.876808455
2023/1/27,0.619056353,0.85590052,0.943077312,0.612452912,0.771947392,0.877960765
2023/1/28,0.628027924,0.857678988,0.944480095,0.618979644,0.7744851,0.879560636
2023/1/29,0.637844836,0.859874717,0.946163205,0.62615585,0.777544316,0.881697699
2023/1/30,0.649121746,0.862359105,0.948349594,0.633887932,0.780977241,0.884320878
2023/1/31,0.6609906,0.865021549,0.950790861,0.641569223,0.784840644,0.887324071
2023/2/1,0.673827406,0.868008828,0.954011246,0.649762261,0.78883943,0.890484536
2023/2/2,0.686451649,0.871193193,0.957731966,0.658329519,0.793140667,0.894636517
2023/2/3,0.698436822,0.874539775,0.962121189,0.666526464,0.797628461,0.899531207
2023/2/4,0.709711467,0.877961269,0.967343362,0.675027953,0.802355048,0.904872749
2023/2/5,0.722042508,0.881426287,0.972997573,0.683134547,0.807173779,0.910482184
2023/2/6,0.733794234,0.884960385,0.979318705,0.690899977,0.811864183,0.917080099
2023/2/7,0.745251615,0.888541062,0.986693649,0.698096173,0.816623181,0.924351008
2023/2/8,0.754430219,0.891872921,0.995524007,0.70485555,0.821289558,0.93121855
2023/2/9,0.761864211,0.895106974,1.004083867,0.711467184,0.825992408,0.938826683
2023/2/10,0.7685648,0.898147113,1.012906327,0.718257822,0.830633007,0.946436789
2023/2/11,0.774595728,0.901123068,1.019956416,0.724341788,0.835213654,0.954469726
2023/2/12,0.779795967,0.903758055,1.026890362,0.730271755,0.839804893,0.96235746
2023/2/13,0.784236695,0.906367599,1.032453553,0.73569195,0.84423573,0.970216023
2023/2/14,0.788873345,0.908757534,1.038232303,0.740825327,0.848577732,0.978455105
2023/2/15,0.792070381,0.911116748,1.044383084,0.746014603,0.853024543,0.987028918
2023/2/16,0.795434779,0.913408972,1.050462874,0.751004772,0.857491167,0.994818731
2023/2/17,0.798305238,0.915780618,1.056491387,0.756254604,0.862031465,1.003208496
2023/2/18,0.801365283,0.917595653,1.062241508,0.761339647,0.866543236,1.011864463
2023/2/19,0.804056179,0.919606522,1.068100971,0.766396657,0.870972233,1.020505249
2023/2/20,0.807085775,0.921848167,1.074759228,0.771739674,0.875406827,1.029087579
2023/2/21,0.80981246,0.924083925,1.080970998,0.776753482,0.879847675,1.037387431
2023/2/22,0.812764733,0.92619715,1.087294675,0.78181437,0.884328523,1.045776422
2023/2/23,0.81496344,0.928222263,1.093807797,0.786707844,0.888645432,1.054059696
2023/2/24,0.817412785,0.930170906,1.101992039,0.7913011,0.892884172,1.061953973
2023/2/25,0.819452964,0.932040089,1.109864373,0.795615119,0.897020144,1.069895167
2023/2/26,0.821498886,0.933857138,1.117702323,0.800130289,0.901004742,1.077699818
2023/2/27,0.822991141,0.935473726,1.12563167,0.803746553,0.904846091,1.084368774
2023/2/28,0.824297099,0.936972966,1.132110423,0.807232653,0.908540564,1.090975912
2023/3/1,0.825306108,0.938191593,1.137427849,0.810765802,0.911900251,1.096936726
2023/3/2,0.826784233,0.939257192,1.14245417,0.813828339,0.915167663,1.101782379
2023/3/3,0.827926797,0.940072391,1.14627112,0.816605297,0.918317737,1.106243064
