date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s
2022/8/10,6,5,3.298594376,3.198656981,3.30897264,3.369791702,3.427431433,3.104765548,3.175943503,3.246071718
2022/8/11,5,3,3.491785789,3.174659475,3.311404064,3.371802929,3.429066937,3.105152459,3.176303681,3.24652252
2022/8/12,6,6,3.442052313,3.442052313,3.313737181,3.373577892,3.430725361,3.105880419,3.176831797,3.246801949
2022/8/13,6,5,3.507649897,3.372869915,3.315123444,3.374961699,3.431923383,3.106352903,3.177035126,3.247047854
2022/8/14,6,5,3.293730654,3.194603879,3.316088145,3.375956156,3.433119669,3.106473059,3.177170946,3.247326735
2022/8/15,6,3,3.347832361,3.023401183,3.3168131,3.376814982,3.434159839,3.106794015,3.177435553,3.247700712
2022/8/16,6,3,3.788396694,3.243683349,3.317272803,3.377694131,3.435399847,3.107147544,3.177793276,3.248116134
2022/8/17,6,3,3.456210077,3.077590041,3.318342258,3.378737514,3.436661178,3.107804833,3.178552314,3.248965513
2022/8/18,6,3,3.636009473,3.167489739,3.319690173,3.380091355,3.438472609,3.108849096,3.179679297,3.249868384
2022/8/19,6,3,3.530101263,3.114535633,3.321373525,3.381838487,3.440239306,3.110525037,3.18119193,3.251385358
2022/8/20,6,3,3.363692503,3.031331254,3.323475324,3.384014816,3.442347186,3.112480931,3.183156605,3.253327124
2022/8/21,6,3,3.39701319,3.047991597,3.32609356,3.38647644,3.444731042,3.114964677,3.185581045,3.255636621
